image,gt_label,pred_label,confidence
datasets\weather\val\overcast\bba066cf-355f858a.jpg,overcast,overcast,0.4879366159439087
datasets\weather\val\overcast\bba686c2-2e7b039d.jpg,overcast,overcast,0.48649704456329346
datasets\weather\val\overcast\bbb01fbb-f2064005.jpg,overcast,overcast,0.3206357955932617
datasets\weather\val\overcast\bbb46475-1bfc3090.jpg,overcast,overcast,0.29824134707450867
datasets\weather\val\overcast\bbc06e30-ab6674c8.jpg,overcast,clear,0.38250428438186646
datasets\weather\val\overcast\bbc0f7ea-2bceb55e.jpg,overcast,overcast,0.5455682277679443
datasets\weather\val\overcast\bbc2fba6-22f48e9a.jpg,overcast,overcast,0.4623755216598511
datasets\weather\val\overcast\bbcdfc12-745c6e19.jpg,overcast,overcast,0.38886430859565735
datasets\weather\val\overcast\bbcdfc12-87ca1f44.jpg,overcast,overcast,0.717458963394165
datasets\weather\val\overcast\bbce5b2c-df2c682b.jpg,overcast,rainy,0.4073103070259094
datasets\weather\val\overcast\bbde8dba-93d1eb1f.jpg,overcast,overcast,0.8703633546829224
datasets\weather\val\overcast\bbe57528-3722fc17.jpg,overcast,overcast,0.6826640367507935
datasets\weather\val\overcast\bbea4013-25cf6227.jpg,overcast,overcast,0.49531978368759155
datasets\weather\val\overcast\bbf0f5d7-e849d5f5.jpg,overcast,snowy,0.34900376200675964
datasets\weather\val\overcast\bbf48d08-b6a11dd8.jpg,overcast,overcast,0.8949744701385498
datasets\weather\val\overcast\bc05c126-d00aeb9c.jpg,overcast,overcast,0.9296455383300781
datasets\weather\val\overcast\bc07d865-43cc5bfc.jpg,overcast,overcast,0.7936432361602783
datasets\weather\val\overcast\bc07d865-f526e4d9.jpg,overcast,overcast,0.678445041179657
datasets\weather\val\overcast\bc101f0f-6efce9bc.jpg,overcast,overcast,0.45477211475372314
datasets\weather\val\overcast\bc101f0f-7607f480.jpg,overcast,overcast,0.8971798419952393
datasets\weather\val\overcast\bc197c3b-458c6a12.jpg,overcast,overcast,0.5183768272399902
datasets\weather\val\overcast\bc197c3b-fc1e2d41.jpg,overcast,rainy,0.3354277014732361
datasets\weather\val\overcast\bc19c993-2b635099.jpg,overcast,overcast,0.39157164096832275
datasets\weather\val\overcast\bc19c993-c0a0f85f.jpg,overcast,overcast,0.43724581599235535
datasets\weather\val\overcast\bc1a4b69-ed3eed6e.jpg,overcast,overcast,0.5689086318016052
datasets\weather\val\overcast\bc201d0d-71877e7e.jpg,overcast,overcast,0.5345678329467773
datasets\weather\val\overcast\bc24e2f5-286f9781.jpg,overcast,snowy,0.38616710901260376
datasets\weather\val\overcast\bc2a1273-b863f5dd.jpg,overcast,snowy,0.4820091724395752
datasets\weather\val\overcast\bc308aee-322913df.jpg,overcast,rainy,0.46755436062812805
datasets\weather\val\overcast\bc39bd15-d825bd1d.jpg,overcast,snowy,0.5675683617591858
datasets\weather\val\overcast\bc4712a2-b5a5966b.jpg,overcast,overcast,0.6056287288665771
datasets\weather\val\overcast\bc621584-fdabaa99.jpg,overcast,snowy,0.3150727450847626
datasets\weather\val\overcast\bc63cae9-0690f6dc.jpg,overcast,overcast,0.30552542209625244
datasets\weather\val\overcast\bc6a6534-8b519e81.jpg,overcast,overcast,0.48339149355888367
datasets\weather\val\overcast\bc6a6534-e950719c.jpg,overcast,overcast,0.6170111894607544
datasets\weather\val\overcast\bc7325ea-2146b9aa.jpg,overcast,overcast,0.8514256477355957
datasets\weather\val\overcast\bc7b78f1-bdbc2b5a.jpg,overcast,clear,0.2763827443122864
datasets\weather\val\overcast\bc7cbf85-85f4301c.jpg,overcast,overcast,0.9662980437278748
datasets\weather\val\overcast\bc7e7e2c-3f42fbae.jpg,overcast,overcast,0.5437317490577698
datasets\weather\val\overcast\bc80bb96-eca9a0d6.jpg,overcast,overcast,0.7300108075141907
datasets\weather\val\overcast\bc886b45-3b6d2883.jpg,overcast,overcast,0.6065070629119873
datasets\weather\val\overcast\bc88fd46-45149809.jpg,overcast,overcast,0.40827590227127075
datasets\weather\val\overcast\bc88fd46-c20f2648.jpg,overcast,snowy,0.41204410791397095
datasets\weather\val\overcast\bc92a87d-9d40035e.jpg,overcast,overcast,0.4008477032184601
datasets\weather\val\overcast\bc92a87d-aaafd269.jpg,overcast,overcast,0.8621659874916077
datasets\weather\val\overcast\bc9da78f-b423cd9a.jpg,overcast,overcast,0.5447771549224854
datasets\weather\val\overcast\bca28d76-e40b21eb.jpg,overcast,overcast,0.48670196533203125
datasets\weather\val\overcast\bca36352-5de70a3f.jpg,overcast,overcast,0.6658583879470825
datasets\weather\val\overcast\bca84cbc-800427b6.jpg,overcast,overcast,0.498720645904541
datasets\weather\val\overcast\bcae6e67-059fedea.jpg,overcast,rainy,0.4651425778865814
datasets\weather\val\overcast\bcbab238-93cacd35.jpg,overcast,overcast,0.4686225652694702
datasets\weather\val\overcast\bcbfbfb8-5defbc12.jpg,overcast,overcast,0.40857547521591187
datasets\weather\val\overcast\bcd02ab4-440fd7e6.jpg,overcast,overcast,0.3890000283718109
datasets\weather\val\overcast\bcd900a7-02adf687.jpg,overcast,snowy,0.36568236351013184
datasets\weather\val\overcast\bced42eb-bfff2d8f.jpg,overcast,overcast,0.7377856969833374
datasets\weather\val\overcast\bcef3e08-16df1f59.jpg,overcast,overcast,0.7046279311180115
datasets\weather\val\overcast\bd026bc5-1d80043b.jpg,overcast,overcast,0.3499350845813751
datasets\weather\val\overcast\bd026bc5-7d3bf0ef.jpg,overcast,overcast,0.5095030665397644
datasets\weather\val\overcast\bd026bc5-9418706c.jpg,overcast,overcast,0.525173544883728
datasets\weather\val\overcast\bd17816c-ad66db63.jpg,overcast,snowy,0.7408307194709778
datasets\weather\val\overcast\bd1a890a-bfdbea88.jpg,overcast,overcast,0.8647176623344421
datasets\weather\val\overcast\bd1ae0c2-325d1820.jpg,overcast,overcast,0.6232311725616455
datasets\weather\val\overcast\bd1b8b79-16ecdafa.jpg,overcast,overcast,0.3438762426376343
datasets\weather\val\overcast\bd1bdca8-3cc740b7.jpg,overcast,overcast,0.3955422639846802
datasets\weather\val\overcast\bd320d5f-f6fd0850.jpg,overcast,overcast,0.6836109757423401
datasets\weather\val\overcast\bd354e59-e5a9e8c6.jpg,overcast,overcast,0.8031349778175354
datasets\weather\val\overcast\bd355fcc-5054cb5f.jpg,overcast,overcast,0.3694549798965454
datasets\weather\val\overcast\bd442c6f-16ff171d.jpg,overcast,overcast,0.5349552035331726
datasets\weather\val\overcast\bd442c6f-d404189c.jpg,overcast,overcast,0.4324699342250824
datasets\weather\val\overcast\bd4518ef-be6a7922.jpg,overcast,overcast,0.5768646001815796
datasets\weather\val\overcast\bd4518ef-d4c1fa7f.jpg,overcast,overcast,0.6784328818321228
datasets\weather\val\overcast\bd46953e-1bb2f914.jpg,overcast,snowy,0.7300772070884705
datasets\weather\val\overcast\bd46953e-3f51d76e.jpg,overcast,overcast,0.5934338569641113
datasets\weather\val\overcast\bd4c1d7e-24700e36.jpg,overcast,rainy,0.4963241219520569
datasets\weather\val\overcast\bd50478a-9599eab3.jpg,overcast,overcast,0.910755455493927
datasets\weather\val\overcast\bd52701c-66ce9738.jpg,overcast,overcast,0.7775249481201172
datasets\weather\val\overcast\bd57e60e-04fe485e.jpg,overcast,overcast,0.3808848559856415
datasets\weather\val\overcast\bd5e7386-b01b09fb.jpg,overcast,overcast,0.5355214476585388
datasets\weather\val\overcast\bd5f8f37-b3008fa1.jpg,overcast,snowy,0.48841392993927
datasets\weather\val\overcast\bd656105-ed6f8161.jpg,overcast,overcast,0.5132997632026672
datasets\weather\val\overcast\bd6c7aef-f3373443.jpg,overcast,snowy,0.9042783975601196
datasets\weather\val\overcast\bd75e563-15ee6e1d.jpg,overcast,overcast,0.5591722130775452
datasets\weather\val\overcast\bd7c460d-4a317a77.jpg,overcast,overcast,0.8005189299583435
datasets\weather\val\overcast\bd7d1552-c7a94b06.jpg,overcast,snowy,0.7913206219673157
datasets\weather\val\overcast\bd812175-88bdcb99.jpg,overcast,rainy,0.6501970887184143
datasets\weather\val\overcast\bd82f517-793eb747.jpg,overcast,overcast,0.4725891053676605
datasets\weather\val\overcast\bd8aa347-4a6405a9.jpg,overcast,overcast,0.6627769470214844
datasets\weather\val\overcast\bd8e0b69-64d450fe.jpg,overcast,overcast,0.40039774775505066
datasets\weather\val\overcast\bd8f5fcd-2f54a72b.jpg,overcast,snowy,0.4145691692829132
datasets\weather\val\overcast\bd95af88-2228e86b.jpg,overcast,overcast,0.5497342348098755
datasets\weather\val\overcast\bd989210-c3df0371.jpg,overcast,overcast,0.5756322145462036
datasets\weather\val\overcast\bd9ad5aa-3d7d3c6b.jpg,overcast,overcast,0.39557671546936035
datasets\weather\val\overcast\bda2a452-8a54fc2c.jpg,overcast,overcast,0.7084953784942627
datasets\weather\val\overcast\bda2a452-dd99ae7d.jpg,overcast,overcast,0.6182171702384949
datasets\weather\val\overcast\bda46285-116182b2.jpg,overcast,clear,0.40910348296165466
datasets\weather\val\overcast\bda46285-1ec1d198.jpg,overcast,overcast,0.7937638163566589
datasets\weather\val\overcast\bda73daa-db213864.jpg,overcast,snowy,0.6212363839149475
datasets\weather\val\overcast\bda9da90-68225671.jpg,overcast,clear,0.5168249607086182
datasets\weather\val\overcast\bdaa85ab-e9df4c81.jpg,overcast,overcast,0.6727780699729919
datasets\weather\val\overcast\bdae005f-1c0f2e8b.jpg,overcast,overcast,0.7337480783462524
datasets\weather\val\overcast\bdae005f-d0bb4101.jpg,overcast,overcast,0.9012240767478943
datasets\weather\val\overcast\bdaeda37-9cc73420.jpg,overcast,overcast,0.8700683116912842
datasets\weather\val\overcast\bdaeda37-dfe74a95.jpg,overcast,overcast,0.5596396923065186
datasets\weather\val\overcast\bdb2f6cb-8da5fa42.jpg,overcast,overcast,0.48153531551361084
datasets\weather\val\overcast\bdcac585-ea8f25b1.jpg,overcast,overcast,0.8128394484519958
datasets\weather\val\overcast\bdcf5742-bd173465.jpg,overcast,overcast,0.4837239384651184
datasets\weather\val\overcast\bdd316c8-a0c21dcc.jpg,overcast,snowy,0.4831690490245819
datasets\weather\val\overcast\bdd6d823-2c4989f0.jpg,overcast,overcast,0.3419763743877411
datasets\weather\val\overcast\bddb3423-37178861.jpg,overcast,overcast,0.9312040209770203
datasets\weather\val\overcast\bddc1656-56674ab3.jpg,overcast,overcast,0.4168119728565216
datasets\weather\val\overcast\bdde507b-1ce1ac20.jpg,overcast,overcast,0.5654710531234741
datasets\weather\val\overcast\bde7a73a-ee84f1a1.jpg,overcast,snowy,0.39138180017471313
datasets\weather\val\overcast\bde8262d-4abf8f63.jpg,overcast,snowy,0.34344735741615295
datasets\weather\val\overcast\bde9f2e6-e059e5e3.jpg,overcast,overcast,0.8703211545944214
datasets\weather\val\overcast\bdec2416-d18fb371.jpg,overcast,overcast,0.6875039339065552
datasets\weather\val\overcast\bdec39d8-c94681b3.jpg,overcast,clear,0.3586576581001282
datasets\weather\val\overcast\bdf775d9-3cb15a15.jpg,overcast,overcast,0.5274553894996643
datasets\weather\val\overcast\bdf90fcb-d42380c0.jpg,overcast,overcast,0.7084009647369385
datasets\weather\val\overcast\be0a188d-c47bac51.jpg,overcast,clear,0.387532114982605
datasets\weather\val\overcast\be1e235b-e033239e.jpg,overcast,overcast,0.4465363025665283
datasets\weather\val\overcast\be2c4865-af9a958b.jpg,overcast,overcast,0.5148947834968567
datasets\weather\val\partly_cloudy\b1dd58c1-8b546ba7.jpg,partly_cloudy,overcast,0.32434892654418945
datasets\weather\val\partly_cloudy\b1ea0ae4-4f770228.jpg,partly_cloudy,overcast,0.6495596170425415
datasets\weather\val\partly_cloudy\b1f25ff6-1ddb7e43.jpg,partly_cloudy,overcast,0.5419487953186035
datasets\weather\val\partly_cloudy\b1f4491b-33824f31.jpg,partly_cloudy,snowy,0.6568227410316467
datasets\weather\val\partly_cloudy\b1f4491b-846d8cb2.jpg,partly_cloudy,overcast,0.7586411833763123
datasets\weather\val\partly_cloudy\b213e4eb-09c01a17.jpg,partly_cloudy,clear,0.41471678018569946
datasets\weather\val\partly_cloudy\b21c86ac-2eb7ba16.jpg,partly_cloudy,overcast,0.6503713726997375
datasets\weather\val\partly_cloudy\b222c329-5dc8dbf7.jpg,partly_cloudy,overcast,0.619423508644104
datasets\weather\val\partly_cloudy\b22a4d9f-48b2e986.jpg,partly_cloudy,overcast,0.5018694400787354
datasets\weather\val\partly_cloudy\b22a4d9f-73cc8810.jpg,partly_cloudy,overcast,0.668886661529541
datasets\weather\val\partly_cloudy\b23493b1-3200de1c.jpg,partly_cloudy,clear,0.3464433550834656
datasets\weather\val\partly_cloudy\b23a79d1-e434acaa.jpg,partly_cloudy,clear,0.30941569805145264
datasets\weather\val\partly_cloudy\b23b2649-1a78948d.jpg,partly_cloudy,overcast,0.44297149777412415
datasets\weather\val\partly_cloudy\b26f7271-d906ee87.jpg,partly_cloudy,snowy,0.43673211336135864
datasets\weather\val\partly_cloudy\b27098c3-c443b6e3.jpg,partly_cloudy,rainy,0.40244242548942566
datasets\weather\val\partly_cloudy\b27d5dcb-5bdec286.jpg,partly_cloudy,snowy,0.3432266414165497
datasets\weather\val\partly_cloudy\b28cb5d3-2cf728ac.jpg,partly_cloudy,overcast,0.7458427548408508
datasets\weather\val\partly_cloudy\b2a4738f-1c4a1373.jpg,partly_cloudy,snowy,0.7391093969345093
datasets\weather\val\partly_cloudy\b2a8e8b4-50058f09.jpg,partly_cloudy,snowy,0.3648780584335327
datasets\weather\val\partly_cloudy\b2b70230-bad4ff6e.jpg,partly_cloudy,snowy,0.4877012073993683
datasets\weather\val\partly_cloudy\b2bdb7b6-3e75222e.jpg,partly_cloudy,rainy,0.32835033535957336
datasets\weather\val\partly_cloudy\b2bdb7b6-602437cb.jpg,partly_cloudy,overcast,0.6171772480010986
datasets\weather\val\partly_cloudy\b2de938e-84eab379.jpg,partly_cloudy,overcast,0.3770427405834198
datasets\weather\val\partly_cloudy\b2f6cc51-462c2887.jpg,partly_cloudy,snowy,0.5508355498313904
datasets\weather\val\partly_cloudy\b306fb3f-3118e8b6.jpg,partly_cloudy,clear,0.4329753518104553
datasets\weather\val\partly_cloudy\b3321962-e23b25e3.jpg,partly_cloudy,overcast,0.6273485422134399
datasets\weather\val\partly_cloudy\b3343231-8fe3f2e2.jpg,partly_cloudy,overcast,0.8034815788269043
datasets\weather\val\partly_cloudy\b33a7e88-bc0eabcf.jpg,partly_cloudy,overcast,0.43876850605010986
datasets\weather\val\partly_cloudy\b37693d0-cd9bdf88.jpg,partly_cloudy,overcast,0.3104410767555237
datasets\weather\val\partly_cloudy\b38580a1-f26eb052.jpg,partly_cloudy,overcast,0.553361177444458
datasets\weather\val\partly_cloudy\b3865788-92f46f80.jpg,partly_cloudy,overcast,0.7818053364753723
datasets\weather\val\partly_cloudy\b3967d1b-2ff5c0ef.jpg,partly_cloudy,overcast,0.7069677710533142
datasets\weather\val\partly_cloudy\b3967d1b-5dbec492.jpg,partly_cloudy,clear,0.30144011974334717
datasets\weather\val\partly_cloudy\b39ffdda-eec0cc38.jpg,partly_cloudy,snowy,0.45557084679603577
datasets\weather\val\partly_cloudy\b3a58c04-e89d17a2.jpg,partly_cloudy,overcast,0.4582996666431427
datasets\weather\val\partly_cloudy\b3b64b42-403091d9.jpg,partly_cloudy,overcast,0.5671882629394531
datasets\weather\val\partly_cloudy\b3b8fce6-c67646a7.jpg,partly_cloudy,rainy,0.37107816338539124
datasets\weather\val\partly_cloudy\b3c39081-34b43a1c.jpg,partly_cloudy,rainy,0.3196747303009033
datasets\weather\val\partly_cloudy\b3d0ccae-26380ab5.jpg,partly_cloudy,overcast,0.6767973303794861
datasets\weather\val\partly_cloudy\b3d264b3-fbaef5ac.jpg,partly_cloudy,overcast,0.6324699521064758
datasets\weather\val\partly_cloudy\b3e2086f-4db03957.jpg,partly_cloudy,overcast,0.6686334013938904
datasets\weather\val\partly_cloudy\b3e2086f-d41fbd4d.jpg,partly_cloudy,overcast,0.6324823498725891
datasets\weather\val\partly_cloudy\b40b0ea3-b242efc9.jpg,partly_cloudy,overcast,0.805005669593811
datasets\weather\val\partly_cloudy\b41d0744-6cabc495.jpg,partly_cloudy,overcast,0.5184322595596313
datasets\weather\val\partly_cloudy\b4259d0f-8b672078.jpg,partly_cloudy,overcast,0.3715260624885559
datasets\weather\val\partly_cloudy\b42cd355-1ce051b1.jpg,partly_cloudy,overcast,0.6018332242965698
datasets\weather\val\partly_cloudy\b43bcc83-c97d569e.jpg,partly_cloudy,overcast,0.9472188353538513
datasets\weather\val\partly_cloudy\b43eb946-92f9152d.jpg,partly_cloudy,overcast,0.7152059674263
datasets\weather\val\partly_cloudy\b43eb946-b8bc931c.jpg,partly_cloudy,overcast,0.5487130880355835
datasets\weather\val\partly_cloudy\b43eb946-c0cad251.jpg,partly_cloudy,overcast,0.7345763444900513
datasets\weather\val\partly_cloudy\b449af64-1cfd83f9.jpg,partly_cloudy,snowy,0.5693933963775635
datasets\weather\val\partly_cloudy\b44a71bf-712b4538.jpg,partly_cloudy,snowy,0.37890496850013733
datasets\weather\val\partly_cloudy\b44f7365-beb4d3e7.jpg,partly_cloudy,overcast,0.8929914236068726
datasets\weather\val\partly_cloudy\b4543c78-ee2e75f3.jpg,partly_cloudy,overcast,0.6165645718574524
datasets\weather\val\partly_cloudy\b48eb8a9-6e9beea8.jpg,partly_cloudy,snowy,0.5068838000297546
datasets\weather\val\partly_cloudy\b499ff48-31afe322.jpg,partly_cloudy,overcast,0.4459335207939148
datasets\weather\val\partly_cloudy\b4a99fcc-7870a48b.jpg,partly_cloudy,snowy,0.5136861801147461
datasets\weather\val\partly_cloudy\b4a99fcc-d849eaf4.jpg,partly_cloudy,overcast,0.7227391600608826
datasets\weather\val\partly_cloudy\b4ae70d9-a8099055.jpg,partly_cloudy,clear,0.36842840909957886
datasets\weather\val\partly_cloudy\b4c733a8-46d78670.jpg,partly_cloudy,overcast,0.663369357585907
datasets\weather\val\partly_cloudy\b4c86653-91c24c62.jpg,partly_cloudy,overcast,0.3040744960308075
datasets\weather\val\partly_cloudy\b4c89ab1-5c72cd7d.jpg,partly_cloudy,rainy,0.4548981785774231
datasets\weather\val\partly_cloudy\b4ca8154-8453f431.jpg,partly_cloudy,clear,0.43987882137298584
datasets\weather\val\partly_cloudy\b4ccb561-d750f8fc.jpg,partly_cloudy,overcast,0.7326838970184326
datasets\weather\val\partly_cloudy\b4d0e72d-3b208072.jpg,partly_cloudy,overcast,0.9048113226890564
datasets\weather\val\partly_cloudy\b5032e1d-dad95b60.jpg,partly_cloudy,clear,0.3188689649105072
datasets\weather\val\partly_cloudy\b5046f1e-0674657f.jpg,partly_cloudy,clear,0.5306178331375122
datasets\weather\val\partly_cloudy\b5183558-782ad31c.jpg,partly_cloudy,overcast,0.3549410104751587
datasets\weather\val\partly_cloudy\b5191523-cc623777.jpg,partly_cloudy,overcast,0.495482861995697
datasets\weather\val\partly_cloudy\b51aa35f-90f3f3f8.jpg,partly_cloudy,overcast,0.6644482612609863
datasets\weather\val\partly_cloudy\b51dfd71-9599e952.jpg,partly_cloudy,overcast,0.7732910513877869
datasets\weather\val\partly_cloudy\b52e7443-1a4b1fbc.jpg,partly_cloudy,overcast,0.8365328311920166
datasets\weather\val\partly_cloudy\b53a0e33-2c56289b.jpg,partly_cloudy,snowy,0.46375879645347595
datasets\weather\val\partly_cloudy\b53e1aa8-c49fd7ef.jpg,partly_cloudy,clear,0.3902730941772461
datasets\weather\val\partly_cloudy\b5478d5c-290f5e15.jpg,partly_cloudy,overcast,0.38462138175964355
datasets\weather\val\partly_cloudy\b5478d5c-e846649e.jpg,partly_cloudy,overcast,0.8423999547958374
datasets\weather\val\partly_cloudy\b54c065e-8b13cfe7.jpg,partly_cloudy,overcast,0.5635987520217896
datasets\weather\val\partly_cloudy\b54fd2cd-829309c7.jpg,partly_cloudy,overcast,0.4785815477371216
datasets\weather\val\partly_cloudy\b561705d-e341bae9.jpg,partly_cloudy,overcast,0.41318657994270325
datasets\weather\val\partly_cloudy\b565d4cc-3605a023.jpg,partly_cloudy,overcast,0.8765073418617249
datasets\weather\val\partly_cloudy\b56c225e-83596ac0.jpg,partly_cloudy,overcast,0.8025925159454346
datasets\weather\val\partly_cloudy\b5770084-83b143c9.jpg,partly_cloudy,snowy,0.46959802508354187
datasets\weather\val\partly_cloudy\b5770084-9b15155d.jpg,partly_cloudy,overcast,0.7151436805725098
datasets\weather\val\partly_cloudy\b57a2edf-402297bc.jpg,partly_cloudy,clear,0.39508962631225586
